|10000278|0711844162419|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000279|8886020001096|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000280|4026700407563|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000289|8993113031059|TRF|20/01/2024 00:00:00|TRF|03/03/2026 00:00:00
|10000304|8991002105430|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000305|8990121014029|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000305|8999999002503|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000310|8996001302026|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000312|8992741950237|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000313|8886022941512|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000318|8992765301008|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000320|0711844130111|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000322|8996001370032|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000324|0711844115057|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000341|0011747233040|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000348|0011747233033|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000352|0711844154506|TRF|13/11/2025 00:00:00|TRF|03/03/2026 00:00:00
|10000352|711844154506|TRF|13/11/2025 00:00:00|TRF|03/03/2026 00:00:00
|10000353|8888166336988|TRF|17/11/2025 00:00:00|TRF|03/03/2026 00:00:00
|10000354|8888166336940|TRF|17/11/2025 00:00:00|TRF|03/03/2026 00:00:00
|10000360|8888166603554|TRF|03/11/2025 00:00:00|TRF|03/03/2026 00:00:00
|10000405|8998009010613|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000407|8998009720017|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000418|8991001501011|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000425|8993176110074|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000426|8886008101091|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000430|8993039112511|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000431|8991188943024|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000439|8992628508155|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000439|8992628510158|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000442|8998225800043|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000449|0007916248823|TRF|29/07/2025 00:00:00|TRF|03/03/2026 00:00:00
|10000449|8997916248829|TRF|29/07/2025 00:00:00|TRF|03/03/2026 00:00:00
|10000450|8992957251579|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000451|8999999574376|TRF|03/04/2023 00:00:00|TRF|03/03/2026 00:00:00
|10000451|8999999707712|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000451|8999999707835|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000452|8886029101049|TRF|20/01/2024 00:00:00|TRF|03/03/2026 00:00:00
|10000452|8997014050010|TRF|20/01/2024 00:00:00|TRF|03/03/2026 00:00:00
|10000452|8997014050225|TRF|20/01/2024 00:00:00|TRF|03/03/2026 00:00:00
|10000461|8888166989634|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000465|8998009070037|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000473|8999908000705|TRF|25/02/2025 00:00:00|TRF|03/03/2026 00:00:00
|10000475|006904|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870075439|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870075446|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870698553|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870698560|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870698874|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870729134|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870729141|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870729158|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870775667|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870775674|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870775681|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870775698|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870775704|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870775711|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870867911|TRF|23/09/2022 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870867928|TRF|23/09/2022 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870867935|TRF|23/09/2022 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870867942|TRF|23/09/2022 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870867959|TRF|23/09/2022 00:00:00|TRF|03/03/2026 00:00:00
|10000475|4902870867966|TRF|23/09/2022 00:00:00|TRF|03/03/2026 00:00:00
|10000482|8886020001058|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000501|8991001400079|TRF|28/10/2022 00:00:00|TRF|03/03/2026 00:00:00
|10000509|8993093115008|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000517|8990090310092|TRF|06/10/2022 00:00:00|TRF|03/03/2026 00:00:00
|10000525|8993005116024|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000527|8886022910075|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000527|8886022911072|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000527|8999801110266|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000548|8993176190014|TRF|02/02/2024 00:00:00|TRF|03/03/2026 00:00:00
|10000549|8995201800028|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000553|8992843100301|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000555|001926|TRF|20/01/2024 00:00:00|TRF|03/03/2026 00:00:00
|10000555|8993498210230|TRF|20/01/2024 00:00:00|TRF|03/03/2026 00:00:00
|10000562|8888166989948|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000578|8992802618519|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000578|8992802618717|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000579|8992802618502|TRF|09/06/2025 00:00:00|TRF|03/03/2026 00:00:00
|10000579|8992802618700|TRF|09/06/2025 00:00:00|TRF|03/03/2026 00:00:00
|10000587|8714700524002|TRF|08/04/2020 00:00:00|TRF|03/03/2026 00:00:00
|10000610|8886022950958|TRF|31/07/2023 00:00:00|TRF|03/03/2026 00:00:00
|10000621|8994573000807|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000632|8995151130138|TRF|20/02/2023 00:00:00|TRF|03/03/2026 00:00:00
|10000632|8995151130473|TRF|20/02/2023 00:00:00|TRF|03/03/2026 00:00:00
|10000638|9311931184037|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000652|0089686010015|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000653|8994357010022|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000656|002834|TRF|09/09/2021 00:00:00|TRF|03/03/2026 00:00:00
|10000656|8997012700023|TRF|09/09/2021 00:00:00|TRF|03/03/2026 00:00:00
|10000665|8992725051219|TRF|20/01/2024 00:00:00|TRF|03/03/2026 00:00:00
|10000688|8992761136017|TRF|17/11/2025 00:00:00|TRF|03/03/2026 00:00:00
|10000689|8992761136031|TRF|17/11/2025 00:00:00|TRF|03/03/2026 00:00:00
|10000690|8992761136055|TRF|17/11/2025 00:00:00|TRF|03/03/2026 00:00:00
|10000700|0711844150003|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
